24530	Santa's Fantasea	1	Kolkata	9, Ballygunge Terrace, Near Anjali Jewellers, Golpark, Kolkata	Golpark	Golpark, Kolkata	88.3678302169	22.5150818224	Seafood, Chinese	800	Rs.	0	0	0	0	2	4.2	Very Good	2584
18343731	Mumbai Local	1	Kolkata	19, Ballygunge Park Road, Near Quest Mall, Ballygunge, Kolkata	Ballygunge	Ballygunge, Kolkata	88.3662166000	22.5336623000	North Indian, Chinese, Street Food	1200	Rs.	1	0	0	0	3	4.2	Very Good	704
24452	Sigree Global Grill	1	Kolkata	1st Floor, Silver Spring Arcade, EM Bypass, Science City Area, Kolkata	Silver Spring Arcade, Science City Area	Silver Spring Arcade, Science City Area, Kolkata	88.4004673000	22.5490998000	North Indian	1600	Rs.	1	0	0	0	3	4.1	Very Good	1616
20870	BarBQ	1	Kolkata	43-47-55, Park Street Area, Kolkata	Park Street Area	Park Street Area, Kolkata	88.3523102850	22.5529963761	Chinese, North Indian	900	Rs.	0	1	0	0	2	4.2	Very Good	5288
20350	Mocambo	1	Kolkata	25B Park Street, Park Street Area, Kolkata	Park Street Area	Park Street Area, Kolkata	88.3532734000	22.5532273000	Continental, Italian, North Indian	1050	Rs.	0	1	0	0	3	3.5	Good	4464
25664	Gabbar's Bar & Kitchen	1	Kolkata	11/1, Ho Chi Minh Sarani, Camac Street Area, Kolkata	Camac Street Area	Camac Street Area, Kolkata	88.3506798000	22.5471855000	North Indian, Chinese, Mexican, Italian	1400	Rs.	1	0	0	0	3	4.4	Very Good	1484
18259462	Ocean Grill	1	Kolkata	1st Floor, Infinity Benchmark, Near RDB Cinemas, Block GP, Sector 5, Salt Lake	Sector 5, Salt Lake	Sector 5, Salt Lake, Kolkata	88.4331869334	22.5693667858	Continental, Seafood, North Indian, Asian	1500	Rs.	1	0	0	0	3	3.6	Good	1040
21220	Flame & Grill	1	Kolkata	4th Floor, Mani Square Mall, 164/1, E.M. Bypass, Kankurgachi, Kolkata	Mani Square Mall, Kankurgachi	Mani Square Mall, Kankurgachi, Kolkata	88.4005810000	22.5778208000	North Indian, Continental	1500	Rs.	1	0	0	0	3	3.9	Good	1064
18313566	Farzi Cafe	1	Mumbai	Kamala Mills, Near Radio Mirchi Office, Lower Parel, Mumbai	Lower Parel	Lower Parel, Mumbai	72.8276499733	19.0035171959	Modern Indian	1500	Rs.	0	0	0	0	3	4.3	Very Good	1240
18075122	The Fusion Kitchen	1	Mumbai	Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai	Borivali West	Borivali West, Mumbai	72.8489230000	19.2545670000	North Indian, Italian, Chinese, Mexican	1000	Rs.	1	1	0	0	3	4.7	Excellent	2083
18237753	Tea Villa Cafe	1	Mumbai	31, Opposite Globus, Hill Road, Bandra West	Hill Road, Bandra West	Hill Road, Bandra West, Mumbai	72.8339840099	19.0558306414	Cafe, Italian, Desserts, Fast Food, Chinese, Tea	1000	Rs.	1	1	0	0	3	4.1	Very Good	2040
18463285	Mumbai Vibe	1	Mumbai	Ganga Jamuna Block, 14th Road, Linking Road, Bandra West	Linking Road, Bandra West	Linking Road, Bandra West, Mumbai	72.8326579928	19.0658375116	Cafe, Continental, North Indian, Italian, Chinese, Bakery, Desserts, Finger Food	1000	Rs.	1	0	0	0	3	3.8	Good	146
18435740	38 Degree East	1	Mumbai	Panchkutir, Pawarwardi, Adhishankracharya Marg, Opposite Powai Lake, JVLR,Powai, Mumbai	Powai	Powai, Mumbai	72.9084926386	19.1219986598	North Indian, Chinese, Thai	1000	Rs.	1	0	0	0	3	3.8	Good	181
17806994	Mirchi And Mime	1	Mumbai	Transocean House, Lake Boulevard, Hiranandani Business Park, Powai, Mumbai	Powai	Powai, Mumbai	72.9073853418	19.1200826821	North Indian, South Indian, Mughlai	1500	Rs.	0	0	0	0	3	4.9	Excellent	3244
18318116	R' ADDA	1	Mumbai	Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai	Ramee Guestline Hotel, Juhu	Ramee Guestline Hotel, Juhu, Mumbai	72.8254510000	19.1093000000	Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food	1200	Rs.	0	0	0	0	3	4.0	Very Good	536
18458563	The American Joint	1	Mumbai	The Ahcl Homes Tower, Chikuwadi New Link Road, Borivali West, Mumbai	Borivali West	Borivali West, Mumbai	72.8413473000	19.2238399000	Healthy Food, American, Burger, Salad	850	Rs.	1	0	0	0	2	3.4	Average	170
18388642	Grandmama's Cafe	1	Mumbai	Hotel Royal Garden, Ground Floor, Juhu Tara Road, Juhu, Mumbai	Juhu	Juhu, Mumbai	72.8278075531	19.0914575172	Continental, Italian	1100	Rs.	0	0	0	0	3	3.8	Good	617
49003	SpiceKlub	1	Mumbai	8A, Janta Industrial Estate, Opposite Phoenix Mills, Senapati Bapat Road, Lower Parel, Mumbai	Lower Parel	Lower Parel, Mumbai	72.8255528212	18.9942366712	North Indian	1500	Rs.	0	1	0	0	3	4.2	Very Good	3370
18408295	Stacks And Racks	1	Mumbai	Shop 1, Ganga Nivas, Opposite Toyota Showroom, Link Road, Malad West, Mumbai	Malad West	Malad West, Mumbai	72.8361914909	19.1812996465	American, Burger, Fast Food	500	Rs.	0	0	0	0	2	4.6	Excellent	413
18270976	Tea Villa Cafe	1	Mumbai	28, Aaram Nagar 1, Opposite Dariya Mahal, Versova, Andheri West	Versova, Andheri West	Versova, Andheri West, Mumbai	72.8130738000	19.1311405000	Cafe, Italian, Desserts, Fast Food, Chinese, Tea	1000	Rs.	1	1	0	0	3	4.1	Very Good	1295
18447068	Cafe Hydro	1	Mumbai	Esspee Tower, Rajendra Nagar, Dattapada Road, Borivali East, Mumbai	Borivali East	Borivali East, Mumbai	72.8623812273	19.2213148836	Asian	1000	Rs.	0	0	0	0	3	4.0	Very Good	156
18441580	Tea Villa Cafe	1	Mumbai	Shop 1& 2, Y-Building, Flower Valley, Opposite Viviana Mall,Eastern Express Highway, Majiwada, Thane West	Majiwada, Thane West	Majiwada, Thane West, Mumbai	72.9722810537	19.2072224119	Cafe, Italian, Desserts, Fast Food, Chinese, Tea	1000	Rs.	1	0	0	0	3	3.9	Good	317
34757	Joey's Pizza	1	Mumbai	Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai	Malad West	Malad West, Mumbai	72.8347150000	19.1783210000	Pizza	800	Rs.	0	1	0	0	2	4.5	Excellent	2662
35217	Joey's Pizza	1	Mumbai	6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai	Azad Nagar	Azad Nagar, Mumbai	72.8299760000	19.1266300000	Pizza	800	Rs.	0	0	0	0	2	4.0	Very Good	5145
16527711	The Rolling Pin	1	Mumbai	12, Janta Industrial Estate, Senapat Bapat Road, Lower Parel, Mumbai	Lower Parel	Lower Parel, Mumbai	72.8252027929	18.9940489948	Bakery, Desserts, Cafe	700	Rs.	0	1	0	0	2	3.9	Good	2076
49486	Tea Villa Cafe	1	Mumbai	Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai	Vile Parle East	Vile Parle East, Mumbai	72.8467490000	19.1032490000	Cafe, Italian, Desserts, Fast Food, Chinese, Tea	1000	Rs.	1	1	0	0	3	3.6	Good	1515
18233317	145 Kala Ghoda	1	Mumbai	145, Kala Ghoda, Fort, Mumbai	Fort	Fort, Mumbai	72.8325845674	18.9275839910	Fast Food, Beverages, Desserts	1500	Rs.	0	0	0	0	3	4.2	Very Good	1606
18216876	The English Department Bar & Diner	1	Mumbai	Malad link Road, Near Inorbit Mall Junction, Malad West, Mumbai	Malad West	Malad West, Mumbai	72.8367208689	19.1762686853	Italian, Continental, Mexican, Japanese, American, British	1500	Rs.	1	0	0	0	3	3.9	Good	885
18353121	Flechazo	1	Bangalore	9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore	Marathahalli	Marathahalli, Bangalore	77.6966639981	12.9753769124	Asian, Mediterranean, North Indian	1200	Rs.	1	0	0	0	3	4.4	Very Good	983
51705	Toit	1	Bangalore	298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6407087594	12.9791658020	Italian, American, Pizza	2000	Rs.	0	0	0	0	4	4.8	Excellent	10934
51040	Truffles	1	Bangalore	28, 4th 'B' Cross, Koramangala 5th Block, Bangalore	Koramangala 5th Block	Koramangala 5th Block, Bangalore	77.6142926887	12.9332976396	American, Burger, Cafe	800	Rs.	0	1	0	0	2	4.7	Excellent	9667
18439634	ECHOES Koramangala	1	Bangalore	44, 4th B Cross, Koramangala 5th Block, Bangalore	Koramangala 5th Block	Koramangala 5th Block, Bangalore	77.6157970000	12.9341790000	Continental, American, Italian, North Indian, Chinese, Cafe	950	Rs.	0	0	0	0	2	4.7	Excellent	276
58882	Big Brewsky	1	Bangalore	Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore	Sarjapur Road	Sarjapur Road, Bangalore	77.6832368597	12.9130409617	Finger Food, North Indian, Italian, Continental, Thai, South Indian	1800	Rs.	1	1	0	0	3	4.5	Excellent	5705
18339874	Farzi Cafe	1	Bangalore	202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore	UB City	UB City, Bangalore	77.5960137000	12.9721612000	Modern Indian	1500	Rs.	0	0	0	0	3	4.4	Very Good	754
18385443	Koramangala Social	1	Bangalore	118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore	Koramangala 7th Block	Koramangala 7th Block, Bangalore	77.6141304150	12.9356618137	Continental, American	1500	Rs.	0	0	0	0	3	4.5	Excellent	1288
18366652	Onesta	1	Bangalore	215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore	New BEL Road	New BEL Road, Bangalore	77.5709967000	13.0291977000	Pizza, Cafe, Italian	600	Rs.	0	0	0	0	2	4.6	Excellent	627
18162866	Three Dots & A Dash	1	Bangalore	840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6404888183	12.9804102389	European, Continental	1300	Rs.	1	0	0	0	3	3.9	Good	1354
56464	Glen's Bakehouse	1	Bangalore	297, 100 Feet Road, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6406249404	12.9790955593	Bakery, Desserts, Cafe	800	Rs.	0	0	0	0	2	4.0	Very Good	3533
18221572	Onesta	1	Bangalore	501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6436846703	12.9784529189	Pizza, Cafe, Italian	600	Rs.	0	1	0	0	2	4.3	Very Good	1413
56618	AB's - Absolute Barbecues	1	Bangalore	90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore	Marathahalli	Marathahalli, Bangalore	77.6993861049	12.9499339564	European, Mediterranean, North Indian	1400	Rs.	0	0	0	0	3	4.6	Excellent	6907
18305628	Eat Street	1	Bangalore	11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore	Koramangala 6th Block	Koramangala 6th Block, Bangalore	77.6259990000	12.9394960000	North Indian, Chinese, Italian, Street Food, Desserts	400	Rs.	0	1	0	0	1	4.3	Very Good	753
18422898	Hoot	1	Bangalore	BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore	Sarjapur Road	Sarjapur Road, Bangalore	77.6784000000	12.9142640000	Continental, Italian, North Indian	1400	Rs.	0	0	0	0	3	3.9	Good	405
18430785	Communiti	1	Bangalore	67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore	Residency Road	Residency Road, Bangalore	77.6081785932	12.9725315316	Continental	1200	Rs.	0	0	0	0	3	4.2	Very Good	334
18359919	Onesta	1	Bangalore	Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore	JP Nagar	JP Nagar, Bangalore	77.5967909396	12.9062287830	Pizza, Cafe, Italian	600	Rs.	0	0	0	0	2	4.6	Excellent	781
58268	The Fatty Bao - Asian Gastro Bar	1	Bangalore	610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6453955844	12.9702206364	Asian	2400	Rs.	1	1	0	0	4	4.7	Excellent	2369
50943	Sultans of Spice	1	Bangalore	BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore	BluPetal Hotel, Koramangala	BluPetal Hotel, Koramangala, Bangalore	77.6154279336	12.9332839153	North Indian, Mughlai	1300	Rs.	1	1	0	0	3	4.1	Very Good	2416
18407918	Bombay Brasserie	1	Bangalore	2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore	Indiranagar	Indiranagar, Bangalore	77.6457480000	12.9703240000	Modern Indian	1500	Rs.	0	1	0	0	3	4.2	Very Good	231
54162	The Black Pearl	1	Bangalore	105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore	Koramangala 5th Block	Koramangala 5th Block, Bangalore	77.6161551476	12.9343645434	North Indian, European, Mediterranean	1400	Rs.	1	0	0	0	3	4.1	Very Good	5385
18354483	Farzi Cafe	1	Pune	Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune	Kalyani Nagar	Kalyani Nagar, Pune	73.9051007000	18.5436256000	Modern Indian	1500	Rs.	0	0	0	0	3	4.3	Very Good	868
13231	Le Plaisir	1	Pune	759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune	Deccan Gymkhana	Deccan Gymkhana, Pune	73.8384293765	18.5142099831	European, Desserts	1000	Rs.	0	0	0	0	3	4.8	Excellent	2510
6507967	Tales & Spirits	1	Pune	Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune	Senapati Bapat Road	Senapati Bapat Road, Pune	73.8289719000	18.5309626000	Italian, Continental, Cafe	800	Rs.	1	1	0	0	2	4.1	Very Good	997
6508323	The Urban Foundry	1	Pune	1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune	Balewadi High Street, Balewadi	Balewadi High Street, Balewadi, Pune	73.7747228891	18.5691562017	North Indian, Asian	1500	Rs.	1	0	0	0	3	4.5	Excellent	1099
18441490	Barbeque Ville	1	Pune	257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune	Wakad	Wakad, Pune	73.7735722000	18.5927182000	North Indian	1000	Rs.	1	0	0	0	3	4.4	Very Good	208
6505309	The Little Next Door	1	Pune	D-10, Central Avenue, Kalyani Nagar, Pune	Kalyani Nagar	Kalyani Nagar, Pune	73.9006264508	18.5469469690	Finger Food, Italian, Spanish, Greek	1000	Rs.	1	0	0	0	3	4.1	Very Good	1143
6507495	Apache	1	Pune	Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune	Viman Nagar	Viman Nagar, Pune	73.9153669000	18.5639345000	Finger Food	1000	Rs.	1	0	0	0	3	4.1	Very Good	377
18350020	Kargo	1	Pune	Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune	Koregaon Park	Koregaon Park, Pune	73.8964847848	18.5365617510	Charcoal Grill, Italian, North Indian, European, Indonesian, Thai	900	Rs.	1	0	0	0	2	4.4	Very Good	635
18383076	Mineority By Saby	1	Pune	Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune	Kalyani Nagar	Kalyani Nagar, Pune	73.9043372869	18.5462575227	North Indian, North Eastern, Continental	1400	Rs.	1	0	0	0	3	4.2	Very Good	306
6507461	Agent Jack's Bar	1	Pune	Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune	Senapati Bapat Road	Senapati Bapat Road, Pune	73.8303275000	18.5367185000	Continental, North Indian, Italian	1200	Rs.	1	0	0	0	3	4.2	Very Good	1531
18383095	Teddy Boy	1	Pune	9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune	Baner	Baner, Pune	73.8048551604	18.5514399035	North Indian, Continental, Finger Food	1200	Rs.	1	0	0	0	3	3.6	Good	507
6508117	Sautéed Stories	1	Pune	Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune	Koregaon Park	Koregaon Park, Pune	73.8979019970	18.5392993317	Cafe, Italian, Continental	850	Rs.	0	1	0	0	2	4.2	Very Good	583
11807	Barbeque Nation	1	Pune	3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune	R Deccan Mall, JM Road	R Deccan Mall, JM Road, Pune	73.8425267860	18.5162157532	North Indian, Mughlai	1700	Rs.	0	0	0	0	3	4.5	Excellent	2847
6504409	Effingut Brewerkz	1	Pune	End of Lane Number 6, Koregaon Park, Pune	Koregaon Park	Koregaon Park, Pune	73.8985202461	18.5340800256	Continental, North Indian, Mughlai, Burmese	1800	Rs.	0	1	0	0	3	4.3	Very Good	1531
18417624	The Sassy Spoon	1	Pune	Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune	Koregaon Park	Koregaon Park, Pune	73.8993150000	18.5338110000	European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food	1500	Rs.	1	0	0	0	3	4.1	Very Good	140
6506206	18 Degrees Resto Lounge	1	Pune	8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune	Spot 18 Mall, Pimple Saudagar	Spot 18 Mall, Pimple Saudagar, Pune	73.7859009951	18.5934814882	North Indian, Mediterranean, Chinese	2100	Rs.	1	1	0	0	4	3.6	Good	1566
11371	Chili's	1	Pune	UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune	Phoenix Market City, Viman Nagar	Phoenix Market City, Viman Nagar, Pune	73.9166191000	18.5624502000	Mexican, American, Tex-Mex	1800	Rs.	1	1	0	0	3	4.5	Excellent	1439
18378852	Effingut Brewerkz	1	Pune	4, Deron Heights, Next to Ranka Jewellers, Baner, Pune	Baner	Baner, Pune	73.7982064000	18.5543820000	Continental, North Indian, Mughlai, Burmese	2000	Rs.	0	1	0	0	4	4.3	Very Good	375
6505564	German Bakery Wunderbar	1	Pune	153/A, Varun Complex, Near Demech House, Law College Road, Pune	Law College Road	Law College Road, Pune	73.8305470347	18.5200164465	Italian, German, Continental	1000	Rs.	0	0	0	0	3	4.0	Very Good	1583
18292672	Blue Water	1	Pune	Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune	Ravet	Ravet, Pune	73.7510812283	18.6362151260	North Indian, Chinese, Continental	1500	Rs.	1	1	0	0	3	4.2	Very Good	487
18452864	AB's - Absolute Barbecues	1	Hyderabad	No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad	Banjara Hills	Banjara Hills, Hyderabad	78.4496539459	17.4123304512	European, Mediterranean, North Indian	1500	Rs.	0	0	0	0	3	4.9	Excellent	200
